1.734375000000000000e+01
1.145312500000000000e+01
1.320312500000000000e+01
1.685937500000000000e+01
1.160937500000000000e+01
1.371875000000000000e+01
1.129687500000000000e+01
8.140625000000000000e+00
1.392187500000000000e+01
1.584375000000000000e+01
1.493750000000000000e+01
1.334375000000000000e+01
1.251562500000000000e+01
1.600000000000000000e+01
1.537500000000000000e+01
1.831250000000000000e+01
1.206250000000000000e+01
1.360937500000000000e+01
1.968750000000000000e+01
1.431250000000000000e+01
9.703125000000000000e+00
1.778125000000000000e+01
1.506250000000000000e+01
1.685937500000000000e+01
1.490625000000000000e+01
1.731250000000000000e+01
1.414062500000000000e+01
1.448437500000000000e+01
1.251562500000000000e+01
2.210937500000000000e+01
