2.037500000000000000e+01
1.112500000000000000e+01
1.900000000000000000e+01
1.050000000000000000e+01
1.662500000000000000e+01
1.225000000000000000e+01
1.512500000000000000e+01
1.875000000000000000e+01
1.687500000000000000e+01
1.437500000000000000e+01
1.662500000000000000e+01
1.187500000000000000e+01
1.025000000000000000e+01
1.562500000000000000e+01
1.137500000000000000e+01
7.250000000000000000e+00
1.637500000000000000e+01
1.612500000000000000e+01
1.037500000000000000e+01
1.937500000000000000e+01
1.562500000000000000e+01
1.875000000000000000e+01
1.800000000000000000e+01
1.562500000000000000e+01
1.662500000000000000e+01
1.850000000000000000e+01
1.275000000000000000e+01
1.762500000000000000e+01
1.525000000000000000e+01
1.425000000000000000e+01
