1.545312500000000000e+01
1.170312500000000000e+01
1.153125000000000000e+01
1.556250000000000000e+01
9.937500000000000000e+00
1.482812500000000000e+01
8.750000000000000000e+00
1.150000000000000000e+01
1.010937500000000000e+01
9.500000000000000000e+00
9.375000000000000000e+00
1.184375000000000000e+01
1.296875000000000000e+01
1.600000000000000000e+01
8.531250000000000000e+00
4.781250000000000000e+00
1.573437500000000000e+01
1.337500000000000000e+01
1.135937500000000000e+01
1.201562500000000000e+01
9.593750000000000000e+00
6.218750000000000000e+00
9.484375000000000000e+00
7.968750000000000000e+00
1.848437500000000000e+01
1.460937500000000000e+01
1.046875000000000000e+01
1.382812500000000000e+01
9.625000000000000000e+00
1.432812500000000000e+01
