1.462500000000000000e+01
1.237500000000000000e+01
9.500000000000000000e+00
1.225000000000000000e+01
1.325000000000000000e+01
1.825000000000000000e+01
1.950000000000000000e+01
2.512500000000000000e+01
1.900000000000000000e+01
1.975000000000000000e+01
1.362500000000000000e+01
1.112500000000000000e+01
1.400000000000000000e+01
1.787500000000000000e+01
8.000000000000000000e+00
1.312500000000000000e+01
1.862500000000000000e+01
1.275000000000000000e+01
1.462500000000000000e+01
1.175000000000000000e+01
1.525000000000000000e+01
1.137500000000000000e+01
1.862500000000000000e+01
1.637500000000000000e+01
1.337500000000000000e+01
1.000000000000000000e+01
1.350000000000000000e+01
7.750000000000000000e+00
1.975000000000000000e+01
1.562500000000000000e+01
